Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,3.831,-0.2463,0.2035,14840.0
0.05,3.991,-0.2266,0.198,14270.0
0.1,4.151,-0.2069,0.1925,14130.0
0.15,4.135,-0.2854,0.1622,14230.0
0.2,4.119,-0.364,0.1319,14230.0
0.25,4.092,-0.4025,0.11,14140.0
0.3,4.066,-0.4411,0.08799,14240.0
0.35,4.034,-0.4273,0.0745,14590.0
0.4,4.002,-0.4136,0.061,14850.0
0.45,3.988,-0.3676,0.05604,14730.0
0.5,3.974,-0.3217,0.05109,14360.0
0.55,3.987,-0.2421,0.07649,14130.0
0.6,3.999,-0.1626,0.1019,14090.0
0.65,4.031,-0.1508,0.08317,13980.0
0.7,4.062,-0.1389,0.06444,13700.0
0.75,4.034,-0.1001,0.08703,13500.0
0.8,4.005,-0.06136,0.1096,13630.0
0.85,4.003,0.05206,0.1566,13940.0
0.9,4.002,0.1655,0.2037,14060.0
0.95,3.871,0.1184,0.1661,13920.0
1.0,3.741,0.07133,0.1286,13770.0
1.05,3.83,0.03024,0.1347,13790.0
1.1,3.92,-0.01086,0.1409,13790.0
1.15,3.968,0.001994,0.1146,13570.0
1.2,4.015,0.01484,0.0884,13240.0
1.25,4.012,-0.072,0.1518,13110.0
1.3,4.009,-0.1588,0.2152,13250.0
1.35,4.064,-0.165,0.1502,13400.0
1.4,4.12,-0.1712,0.08524,13360.0
1.45,4.145,-0.1395,0.1078,13250.0
1.5,4.17,-0.1077,0.1304,13280.0
1.55,4.186,-0.1909,0.152,13360.0
1.6,4.201,-0.274,0.1735,13260.0
1.65,4.179,-0.2527,0.269,12930.0
1.7,4.157,-0.2313,0.3645,12640.0
1.75,4.143,-0.2074,0.4206,12600.0
1.8,4.128,-0.1834,0.4767,12680.0
1.85,4.088,-0.1618,0.3628,12670.0
1.9,4.048,-0.1402,0.2488,12610.0
1.95,4.083,-0.1261,0.1608,12650.0
2.0,4.118,-0.1119,0.07284,12830.0
2.05,4.158,-0.07853,0.0409,12920.0
2.1,4.198,-0.04519,0.008951,12740.0
2.15,4.176,-0.1233,-0.04999,12430.0
2.2,4.154,-0.2014,-0.1089,12220.0
2.25,4.077,-0.2919,-0.05343,12130.0
2.3,4.0,-0.3824,0.002066,12000.0
2.35,3.961,-0.3975,0.0001377,11790.0
2.4,3.921,-0.4127,-0.00179,11690.0
2.45,3.92,-0.4083,0.01487,11810.0
2.5,3.919,-0.4039,0.03153,12030.0
2.55,3.874,-0.4314,0.06217,12100.0
2.6,3.828,-0.459,0.09281,12010.0
2.65,3.811,-0.5421,0.2109,11910.0
2.7,3.794,-0.6252,0.329,11880.0
2.75,3.817,-0.6232,0.281,11770.0
2.8,3.841,-0.6212,0.2331,11490.0
2.85,3.813,-0.5988,0.2519,11170.0
2.9,3.786,-0.5764,0.2707,11000.0
2.95,3.801,-0.6168,0.2735,11020.0
3.0,3.817,-0.6571,0.2762,11060.0
3.05,3.796,-0.6474,0.2939,11020.0
3.1,3.776,-0.6378,0.3115,11000.0
3.15,3.776,-0.6822,0.355,11080.0
3.2,3.776,-0.7266,0.3985,11170.0
3.25,3.844,-0.6839,0.3876,11090.0
3.3,3.913,-0.6411,0.3768,10860.0
3.35,3.884,-0.6676,0.2715,10640.0
3.4,3.855,-0.6941,0.1662,10530.0
3.45,3.793,-0.6868,0.06527,10450.0
3.5,3.731,-0.6794,-0.03566,10320.0
3.55,3.7,-0.6557,-0.06217,10180.0
3.6,3.669,-0.632,-0.08868,10160.0
3.65,3.698,-0.6299,-0.07126,10240.0
3.7,3.726,-0.6278,-0.05384,10280.0
3.75,3.736,-0.6123,-0.06747,10180.0
3.8,3.746,-0.5968,-0.08111,10030.0
